customer_ID,day,group_size,homeowner,car_age,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,cost,car_vv,A,B,C,D,E,F,G,A_last,B_last,C_last,D_last,E_last,F_last,G_last,A_num,B_num,C_num,D_num,E_num,F_num,G_num,A_cheap,B_cheap,C_cheap,D_cheap,E_cheap,F_cheap,G_cheap,A_res,B_res,C_res,D_res,E_res,F_res,G_res
10000138,1,2.0,0.0,2.0,3.0,58.0,52.0,1.0,3.0,5.0,601.625,5.0,1.0,1.0,2.875,2.875,0.5,1.0,2.0,1,1,3,3,0,1,2,1,1,2,2,2,1,1,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1,1,3,3,0,2,3
10000139,3,1.0,0.0,1.0,3.0,32.0,32.0,0.0,3.0,7.0,644.6,4.0,1.8,1.0,2.8,2.8,1.0,1.8,3.4,2,1,3,3,1,2,4,2,1,2,2,1,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,1,3,3,1,2,4
10000141,4,2.0,1.0,2.2857142857142856,3.0,63.0,62.0,1.0,3.0,2.0,630.0,7.428571428571429,1.0,1.0,3.0,3.0,1.0,2.0,3.142857142857143,1,1,3,3,1,2,4,1,1,1,1,1,1,2,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1,0,3,3,1,2,4
10000143,4,1.0,1.0,15.0,,44.0,44.0,0.0,1.0,1.0,564.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0,0,2,3,0,0,2,1,1,1,1,1,1,1,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0,0,2,3,0,0,2
10000144,1,1.0,1.0,9.0,3.0,75.0,75.0,0.0,4.0,4.0,624.1666666666666,5.0,2.0,0.8333333333333334,3.8333333333333335,3.0,0.8333333333333334,2.1666666666666665,2.5,2,1,4,3,1,2,3,1,2,2,1,2,2,2,2.0,0.0,3.0,3.0,0.0,3.0,3.0,2,1,4,3,1,2,3
10000145,3,1.0,0.0,6.0,3.0,62.0,62.0,0.0,1.0,13.0,607.8,6.0,1.0,1.0,1.4,3.0,1.0,1.2,2.4,1,1,1,3,1,2,2,1,1,2,1,1,2,2,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1,1,1,3,1,2,2
10000147,0,1.0,1.0,6.0,,28.0,28.0,0.0,4.0,2.0,665.8333333333334,5.0,1.0,0.0,3.1666666666666665,3.0,1.0,0.0,1.5,1,0,3,3,1,0,1,1,1,2,1,1,1,2,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1,0,3,3,1,0,1
10000148,0,2.0,1.0,12.0,4.0,35.0,32.0,1.0,1.0,3.0,625.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1,1,2,2,1,2,3
10000150,0,1.0,1.0,5.0,2.0,74.0,37.0,1.0,2.0,15.0,608.5714285714286,6.0,1.0,0.0,2.0,1.4285714285714286,0.0,0.0,2.0,1,0,2,2,0,0,2,1,1,1,2,1,1,1,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1,0,2,2,0,0,2
10000151,4,1.0,1.0,14.0,1.0,75.0,75.0,0.0,3.0,15.0,594.125,5.0,1.0,0.875,2.875,2.875,0.0,2.0,1.0,1,1,3,3,0,2,1,1,2,2,2,1,1,1,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1,1,3,3,0,2,1
10000152,4,1.0,0.0,17.0,4.0,25.0,25.0,0.0,1.0,0.0,582.4,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6,0,0,1,1,0,0,1,1,1,1,1,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,1
10000154,1,1.0,1.0,10.0,,45.0,45.0,0.0,1.0,3.0,707.5714285714286,6.0,0.0,0.0,2.4285714285714284,2.4285714285714284,0.0,0.0,1.2857142857142858,0,0,3,3,0,0,1,1,1,2,2,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,3,3,0,0,1
10000155,0,1.0,0.0,3.0,1.0,65.0,65.0,0.0,3.0,15.0,591.5,6.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,1,0,3,2,0,0,2,1,1,1,1,1,1,1,1.0,0.0,3.0,2.0,0.0,0.0,2.0,1,0,3,2,0,0,1
10000156,3,1.0,0.0,7.0,,21.0,21.0,0.0,,,690.75,5.0,0.75,0.0,1.0,1.75,0.0,0.75,1.75,1,0,1,2,0,1,1,2,1,1,2,1,2,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2,1,1,2,1,1,4
10000158,1,1.0,0.0,9.0,4.0,22.0,22.0,0.0,1.0,3.0,717.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2,1,2,2,1,3,3
10000159,0,1.0,0.0,7.0,3.0,22.0,22.0,0.0,1.0,1.0,756.4285714285714,4.0,1.0,0.2857142857142857,1.0,1.7142857142857142,1.0,1.7142857142857142,1.7142857142857142,1,0,1,2,1,2,1,1,2,1,2,1,2,2,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1,0,1,2,1,2,1
10000160,4,1.0,1.0,4.0,3.0,45.0,45.0,0.0,4.0,14.0,600.5,6.0,0.875,0.875,3.625,2.875,0.125,0.875,1.875,1,1,4,3,0,1,2,2,2,2,2,2,2,2,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1,1,4,3,0,1,2
10000161,1,1.0,0.0,13.0,3.0,21.0,21.0,0.0,3.0,6.0,666.2,4.0,0.6,0.6,2.8,2.8,0.6,1.2,3.6,0,0,2,2,0,0,2,2,2,2,2,2,2,2,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,0,2,2,0,0,2
10000162,2,1.0,1.0,1.0,3.0,33.0,33.0,0.0,3.0,9.0,646.25,7.0,1.0,0.0,3.0,2.0,1.0,0.0,2.5,1,0,3,2,1,0,2,1,1,1,1,1,1,2,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1,0,3,2,1,0,2
10000163,1,1.0,1.0,9.0,,54.0,54.0,0.0,1.0,4.0,666.125,5.0,1.0,1.0,1.0,1.5,1.0,2.0,2.0,1,1,1,3,1,2,2,1,1,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,1,1,1,2,2
10000164,0,1.0,1.0,6.0,3.0,52.0,52.0,0.0,3.0,6.0,704.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1,1,3,3,1,0,2,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1,1,3,3,1,0,2
10000165,0,1.0,1.0,16.0,,55.0,55.0,1.0,3.0,1.0,595.6,5.0,1.8,1.0,2.2,3.0,0.2,2.8,1.2,2,1,2,3,0,3,1,2,1,2,1,2,2,2,2.0,1.0,2.0,3.0,0.0,3.0,1.0,2,1,2,3,0,3,1
10000167,4,1.0,0.0,9.0,4.0,23.0,23.0,0.0,1.0,1.0,706.6666666666666,7.0,1.0,0.0,2.0,3.0,0.0,2.0,1.3333333333333333,1,0,2,3,0,2,1,1,1,1,1,1,1,2,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1,0,2,3,0,2,1
10000168,0,1.0,0.0,11.0,,38.0,38.0,0.0,3.0,7.0,670.1428571428571,7.0,1.0,0.14285714285714285,2.4285714285714284,3.0,0.14285714285714285,1.5714285714285714,2.0,1,0,2,3,0,2,2,1,2,2,1,2,2,1,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1,0,2,3,0,2,2
10000169,2,1.0,1.0,7.142857142857143,,67.0,67.0,0.0,3.0,7.0,630.0,5.857142857142857,1.0,0.0,3.0,2.2857142857142856,0.7142857142857143,1.2857142857142858,1.7142857142857142,1,0,3,2,1,1,2,1,1,1,2,2,2,2,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1,0,3,2,1,1,2
10000170,1,1.0,1.0,4.0,2.0,56.0,56.0,0.0,4.0,9.0,659.375,5.0,1.0,1.0,4.0,2.75,1.0,1.0,3.0,1,1,4,3,1,1,3,1,1,1,2,1,1,1,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1,1,4,3,1,1,3
10000172,0,1.0,0.0,13.0,,26.0,26.0,0.0,3.0,10.0,580.0,6.0,0.16666666666666666,1.0,3.0,3.0,0.0,0.3333333333333333,2.8333333333333335,0,1,3,3,0,0,3,2,1,1,1,1,2,2,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0,1,3,3,0,0,3
10000173,0,1.0,0.0,4.5,2.0,21.0,21.0,0.0,4.0,6.0,745.25,6.375,1.0,1.0,4.0,3.0,1.0,2.0,3.0,1,1,4,3,1,2,3,1,1,1,1,1,1,1,1.0,1.0,4.0,3.0,1.0,2.0,3.0,2,1,4,3,1,2,3
10000176,1,1.0,0.0,18.0,1.0,61.0,61.0,0.0,1.0,13.0,636.8333333333334,4.0,0.16666666666666666,0.0,1.3333333333333333,2.0,0.16666666666666666,0.3333333333333333,3.0,0,0,1,2,0,0,3,2,1,2,1,2,2,1,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0,0,1,2,0,0,3
10000178,2,1.0,0.0,8.0,,21.875,21.875,0.0,1.0,2.0,655.25,6.0,0.125,0.0,1.0,2.0,0.125,0.0,1.0,0,0,1,2,0,0,1,2,1,1,1,2,1,1,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0,1,2,0,0,1
10000179,2,1.0,0.0,11.0,4.0,31.0,31.0,0.0,2.0,15.0,614.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1,1,2,3,1,1,1
10000180,1,1.0,0.0,9.0,3.0,49.0,49.0,0.0,1.0,8.0,682.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2,1,1,3,1,3,3
10000182,3,1.0,1.0,5.0,,42.0,42.0,0.0,3.0,3.0,618.0,6.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,1,0,2,2,0,1,4,1,1,1,1,1,1,1,1.0,0.0,2.0,2.0,0.0,1.0,4.0,1,0,2,2,0,1,4
10000183,3,1.0,0.0,3.0,3.0,57.0,57.0,0.0,4.0,10.8,636.5,5.0,1.0,0.9,3.0,3.0,1.0,2.0,3.9,1,1,3,3,1,2,3,1,2,1,1,1,1,2,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1,1,3,3,1,2,3
10000184,1,1.0,1.0,8.0,2.0,64.0,64.0,0.0,3.0,15.0,597.5,4.0,1.0,1.0,2.0,2.0,1.0,1.5,3.0,1,1,3,3,1,1,3,1,1,2,2,1,2,1,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,0,3,3,0,1,3
10000187,1,1.0,0.0,6.0,,27.0,27.0,0.0,3.0,10.0,627.875,4.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1,1,2,3,0,2,2,1,1,3,1,1,1,1,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1,1,2,3,0,1,2
10000188,4,2.0,0.0,2.0,1.0,64.0,64.0,1.0,3.0,1.0,584.6666666666666,8.0,1.0,1.0,3.0,3.0,1.0,2.0,1.6666666666666667,1,1,3,3,1,2,1,1,1,1,1,1,1,3,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1,1,3,3,1,2,4
10000189,4,1.0,0.0,7.0,,18.0,18.0,0.0,1.0,4.0,701.5555555555555,4.0,1.0,0.3333333333333333,1.2222222222222223,2.111111111111111,0.3333333333333333,2.0,2.0,1,0,1,2,0,2,2,1,2,2,2,2,1,1,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1,0,1,2,0,2,2
10000190,1,1.0,1.0,12.0,3.0,63.0,63.0,0.0,2.0,4.0,657.8571428571429,7.0,1.2857142857142858,1.0,1.7142857142857142,1.7142857142857142,1.0,1.2857142857142858,3.142857142857143,1,1,2,2,1,1,4,2,1,2,2,1,2,2,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1,2,2,1,1,4
10000191,1,1.0,1.0,2.0,1.0,75.0,75.0,1.0,3.0,8.0,655.4444444444445,6.0,0.8888888888888888,0.0,2.7777777777777777,1.8888888888888888,0.3333333333333333,1.7777777777777777,2.888888888888889,1,0,3,2,1,2,3,2,1,2,2,2,2,2,1.0,0.0,3.0,2.0,0.0,2.0,3.0,1,0,3,2,1,2,4
10000192,4,1.0,0.0,7.0,3.0,20.0,20.0,0.0,1.0,2.0,765.0,4.0,1.0,0.8,1.0,1.0,0.0,2.0,1.8,1,1,1,1,0,2,1,1,2,1,1,1,1,2,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1,1,1,1,0,2,1
10000193,2,1.0,0.0,1.0,,21.0,21.0,0.0,3.0,3.0,679.4444444444445,5.0,1.0,0.5555555555555556,2.4444444444444446,2.0,0.5555555555555556,1.0,1.0,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1.0,0.0,3.0,2.0,0.0,1.0,1.0,1,0,2,3,0,2,4
10000194,0,1.0,1.0,7.0,3.0,52.0,52.0,0.0,4.0,15.0,628.5,5.0,1.0,0.0,3.8333333333333335,3.0,1.0,0.0,2.0,1,0,4,3,1,0,2,1,1,2,1,1,1,1,1.0,0.0,4.0,3.0,1.0,0.0,2.0,2,0,4,3,1,0,2
10000197,4,1.0,0.0,9.0,3.0,23.0,23.0,0.0,1.5714285714285714,1.0,677.1428571428571,4.0,0.0,0.0,1.5714285714285714,1.5714285714285714,0.0,0.0,3.0,0,0,2,2,0,0,2,1,1,2,2,1,1,3,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,1,2,2,0,0,2
10000198,3,1.0,1.0,8.0,1.0,35.0,35.0,0.0,3.0,5.0,580.0,5.0,0.8571428571428571,0.8571428571428571,2.857142857142857,3.0,0.0,1.7142857142857142,1.0,1,1,3,3,0,2,1,2,2,2,1,1,2,1,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1,1,3,3,0,2,1
10000200,1,1.0,0.0,9.0,1.0,45.0,45.0,0.0,1.0,3.0,585.75,8.0,1.25,0.0,3.0,3.0,0.0,2.25,1.5,2,0,3,3,0,3,2,2,1,1,1,1,2,2,2.0,0.0,3.0,3.0,0.0,3.0,2.0,2,1,3,3,1,3,2
10000203,1,1.0,1.0,1.0,2.0,66.0,66.0,0.0,3.0,7.0,618.0,6.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1,0,2,2,1,2,2,1,1,1,1,1,1,1,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1,1,3,3,1,1,1
10000205,3,2.0,1.0,3.0,2.0,38.0,37.0,1.0,3.0,13.0,625.5714285714286,7.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,1,0,3,3,0,1,3,1,1,1,1,1,1,1,1.0,0.0,3.0,3.0,0.0,1.0,3.0,1,0,3,3,0,1,3
10000206,0,1.0,0.0,0.0,,30.0,30.0,0.0,1.0,0.0,655.8,5.0,1.0,1.0,1.2,2.0,1.0,2.0,2.9,1,1,1,2,1,2,3,1,1,2,3,1,1,2,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1,1,1,2,1,2,3
10000208,3,1.0,1.0,4.0,,25.0,25.0,0.0,4.0,3.0,645.5,4.0,2.0,0.0,3.0,3.0,0.75,0.75,2.0,2,0,3,3,1,1,2,1,1,1,1,2,2,1,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2,0,3,3,1,1,2
10000209,4,1.0,1.0,7.0,4.0,23.0,23.0,0.0,,,719.3333333333334,7.0,1.0,0.0,3.0,3.0,0.0,0.0,2.3333333333333335,1,0,3,3,0,0,2,1,1,1,1,1,1,2,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2,0,4,3,0,0,2
10000210,1,2.0,1.0,10.0,3.0,75.0,75.0,1.0,2.0,8.0,564.0,6.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1,0,2,3,0,2,1,1,1,1,1,1,1,1,1.0,0.0,2.0,3.0,0.0,2.0,1.0,1,0,2,3,0,2,1
10000211,3,1.0,1.0,16.0,4.0,35.0,35.0,0.0,1.0,10.0,558.6666666666666,6.777777777777778,0.4444444444444444,0.0,3.0,3.0,0.0,0.2222222222222222,2.0,0,0,3,3,0,0,2,2,1,1,1,1,2,1,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0,0,3,3,0,0,2
10000212,0,1.0,0.0,13.0,1.0,75.0,75.0,0.0,3.0,15.0,586.1666666666666,4.0,0.0,0.0,3.0,3.0,0.0,2.0,1.1666666666666667,0,0,3,3,0,2,1,1,1,1,1,1,1,2,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0,0,3,3,0,2,1
10000214,4,1.0,0.0,16.0,,26.0,26.0,0.0,1.0,2.0,590.5,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,0,1
10000215,0,1.0,1.0,16.0,4.0,68.0,68.0,0.0,3.0,2.625,661.875,5.0,0.125,0.0,2.0,3.0,0.0,2.0,2.125,0,0,2,3,0,2,3,2,1,1,1,1,1,2,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0,0,3,3,0,2,3
10000216,0,1.0,1.0,12.0,4.0,52.0,52.0,0.0,1.0,9.0,628.4444444444445,5.0,1.4444444444444444,0.0,1.4444444444444444,3.0,1.0,2.0,3.2222222222222223,2,0,1,3,1,2,3,2,1,2,1,1,1,2,2.0,0.0,1.0,3.0,1.0,2.0,3.0,2,0,1,3,1,2,3
10000217,1,1.0,1.0,7.0,2.6666666666666665,75.0,72.0,1.0,1.0,6.0,654.4285714285714,4.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,2,0,1,2,0,3,3,1,1,1,1,1,1,1,2.0,0.0,1.0,2.0,0.0,3.0,3.0,2,0,1,2,0,3,3
10000218,2,1.4285714285714286,1.0,8.0,1.0,61.0,42.57142857142857,0.0,2.0,2.0,598.0,5.0,1.2857142857142858,1.0,2.2857142857142856,2.2857142857142856,0.7142857142857143,2.2857142857142856,2.0,2,1,2,2,0,3,2,2,1,2,2,2,2,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,1,2,2,0,3,3
10000220,4,1.0,1.0,10.0,,61.0,22.0,0.0,,,594.8,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2.4,0,0,1,1,0,0,2,1,1,1,1,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,1,1,0,0,2
10000221,1,1.0,0.0,15.0,3.0,24.0,24.0,0.0,2.0,0.0,571.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0,0,2,2,0,0,1,1,1,1,1,1,1,1,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0,0,2,2,0,0,1
10000224,3,1.0,0.0,4.0,3.0,22.0,22.0,0.0,2.0,1.0,709.5,5.833333333333333,1.0,0.0,3.1666666666666665,3.0,0.16666666666666666,0.0,2.0,1,0,3,3,0,0,2,1,1,2,1,2,1,1,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1,0,3,3,0,0,2
10000227,4,1.0,0.0,11.0,,23.0,23.0,0.0,3.0,6.0,648.4285714285714,5.0,1.0,0.14285714285714285,2.857142857142857,3.0,0.14285714285714285,1.0,1.4285714285714286,1,0,3,3,0,1,1,1,2,2,1,2,1,2,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1,0,3,3,0,1,1
10000228,4,1.0,1.0,11.0,,44.0,44.0,0.0,3.0,6.0,628.125,4.0,1.0,0.0,2.875,2.875,0.25,1.75,1.0,1,0,3,3,0,2,1,1,1,2,2,2,2,1,1.0,0.0,3.0,3.0,0.0,2.0,1.0,1,0,3,3,1,2,1
10000229,3,1.0,0.0,5.0,,33.0,33.0,0.0,2.0,2.0,704.5714285714286,6.0,1.0,0.8571428571428571,2.0,3.0,0.0,2.0,2.0,1,1,2,3,0,2,2,1,2,1,1,1,1,1,1.0,1.0,2.0,3.0,0.0,2.0,2.0,2,1,1,1,0,2,2
10000230,4,2.0,1.0,10.0,,34.0,34.0,1.0,3.0,1.0,677.0,5.0,1.0,0.125,3.0,3.0,0.125,2.0,2.0,1,0,3,3,0,2,2,1,2,1,1,2,1,1,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1,0,3,3,0,2,2
10000236,4,1.0,0.0,7.0,,30.0,30.0,0.0,1.0,2.0,670.1428571428571,6.0,1.0,1.0,1.2857142857142858,2.142857142857143,0.0,2.0,2.0,1,1,1,2,0,2,2,1,1,2,2,1,1,1,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1,1,1,2,1,2,2
10000239,3,2.0,1.0,1.0,2.0,33.0,33.0,1.0,2.0,3.0,669.4,5.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1,1,2,3,1,1,3
10000240,0,1.0,0.0,6.0,4.0,54.0,54.0,0.0,4.0,2.0,656.8571428571429,7.0,1.0,0.7142857142857143,4.0,3.0,1.0,0.2857142857142857,1.5714285714285714,1,1,4,3,1,0,2,1,2,1,1,1,2,2,1.0,0.0,4.0,3.0,1.0,1.0,1.0,1,1,4,3,1,0,2
10000242,1,1.0,0.0,9.0,2.0,52.0,52.0,0.0,2.0,6.0,589.75,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1,2,2,1,1,2
10000243,3,1.0,0.0,18.0,2.0,28.0,28.0,0.0,1.0,12.0,629.375,4.0,0.25,0.0,1.5,2.25,0.0,0.5,3.75,0,0,1,2,0,0,4,2,1,2,2,1,2,2,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0,0,1,2,0,0,4
10000245,1,1.0,1.0,17.0,1.0,44.0,44.0,0.0,3.0,15.0,592.8333333333334,5.0,1.0,0.0,3.0,2.0,0.8333333333333334,2.0,3.0,1,0,3,2,1,2,3,1,1,1,1,2,1,1,1.0,0.0,3.0,2.0,0.0,2.0,3.0,1,0,3,3,1,2,3
10000246,1,1.0,1.0,7.0,2.0,32.0,32.0,0.0,2.0,6.0,674.5,4.0,1.25,0.75,2.0,2.75,1.0,1.5,4.0,1,1,2,3,1,2,4,2,2,1,2,1,2,1,2.0,0.0,2.0,2.0,1.0,0.0,4.0,1,1,2,3,1,2,4
10000248,2,1.0,1.0,4.0,,20.0,20.0,0.0,3.0,3.0,688.5,5.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1,1,3,2,0,1,2,1,1,1,1,1,1,1,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1,1,3,2,0,1,2
10000250,0,2.0,0.0,3.0,,61.0,60.0,1.0,2.0,2.0,674.7142857142857,4.0,1.0,0.8571428571428571,1.4285714285714286,1.5714285714285714,0.8571428571428571,1.7142857142857142,1.8571428571428572,1,1,1,1,1,2,2,1,2,3,3,2,2,3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1,1,1,1,2,2
10000252,1,1.0,1.0,8.0,4.0,31.0,31.0,0.0,1.0,7.0,690.0,6.0,1.0,0.125,1.0,3.0,0.125,2.0,3.0,1,0,1,3,0,2,3,1,2,1,1,2,1,1,1.0,0.0,1.0,3.0,0.0,2.0,3.0,1,0,1,3,1,2,3
10000253,2,1.0,0.0,2.0,,43.0,43.0,0.0,3.0,2.0,723.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1,1,3,3,1,2,1,1,1,1,1,1,1,1,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1,1,3,3,1,2,1
10000254,4,2.0,1.0,18.0,,28.0,26.0,1.0,2.0,3.0,569.25,5.0,0.0,0.0,1.0,2.5,0.0,0.0,2.75,0,0,1,3,0,0,3,1,1,1,2,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,1,2,0,0,3
10000255,4,2.0,0.0,14.0,3.0,75.0,33.0,0.0,3.0,15.0,695.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,3.6666666666666665,0,0,3,2,0,0,3,1,1,1,1,1,1,2,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0,0,1,2,0,0,3
10000256,0,1.0,1.0,2.0,3.0,54.0,54.0,0.0,1.0,2.0,630.0,5.0,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,2.0,1,0,2,2,0,0,2,2,1,2,2,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,1,2,2,0,1,2
10000259,1,2.0,1.0,1.0,4.0,48.0,30.0,0.0,1.0,14.0,628.2,4.0,1.0,0.0,3.0,3.0,1.0,1.0,1.8,1,0,3,3,1,1,2,1,1,1,1,1,1,2,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2,0,3,3,1,1,2
10000261,2,1.0,1.0,6.0,4.0,32.0,32.0,0.0,3.0,6.0,618.1666666666666,5.0,1.8333333333333333,0.8333333333333334,3.0,3.0,0.8333333333333334,2.0,1.0,2,1,3,3,1,2,1,2,2,1,1,2,1,1,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2,1,3,3,1,2,1
10000262,0,1.0,0.0,11.0,,36.0,36.0,0.0,1.0,2.0,602.6,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.4,0,0,1,1,0,0,2,1,1,1,1,1,1,2,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,1,1,0,0,2
10000263,2,1.0,0.0,7.0,3.0,26.0,26.0,0.0,2.0,1.0,619.1666666666666,4.0,1.6666666666666667,0.16666666666666666,2.0,2.0,0.8333333333333334,1.1666666666666667,1.0,2,0,2,2,1,1,1,2,2,1,1,2,2,1,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2,0,2,2,1,1,1
10000264,1,1.0,0.0,4.0,4.0,70.0,70.0,0.0,3.0,3.0,698.8333333333334,7.0,1.0,0.3333333333333333,2.1666666666666665,3.0,0.6666666666666666,0.0,2.0,1,1,2,3,1,0,2,1,2,2,1,2,1,1,1.0,0.0,2.0,3.0,0.3333333333333333,0.0,2.0,1,1,3,3,1,0,2
10000265,1,1.0,1.0,3.875,,55.0,55.0,0.0,1.0,2.0,682.875,8.0,0.75,0.75,1.625,2.625,0.0,1.5,2.25,1,1,2,3,0,2,2,2,2,2,2,1,2,2,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1,1,1,3,0,2,2
10000266,2,1.0,0.0,5.0,,27.0,27.0,0.0,2.0,1.0,673.2,5.0,1.0,0.8,1.2,3.0,0.0,2.0,2.0,1,0,1,3,0,2,2,1,2,2,1,1,1,1,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0,0,1,3,0,0,2
10000269,0,1.0,0.0,6.0,,24.0,24.0,0.0,2.0,2.0,660.2,3.0,1.0,0.8,1.0,2.0,0.0,2.0,2.0,1,1,1,2,0,2,2,1,2,1,1,1,1,1,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1,1,1,2,0,2,2
10000271,4,2.0,1.0,10.0,,38.0,36.0,1.0,3.0,12.0,619.3333333333334,7.0,1.0,1.0,3.0,3.0,1.0,1.3333333333333333,2.3333333333333335,1,1,3,3,1,1,2,1,1,1,1,1,2,2,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1,1,3,3,1,1,2
